,task_id,photo_id,photo_type,segment_num,segment_type,segment_value
1092,709f326e_220b_4d6a_8508_4b93e4799324,1005853,УФ,2,Свечение,Насыщенное
1093,709f326e_220b_4d6a_8508_4b93e4799324,1005853,УФ,3,Свечение,Отсутствует
1094,709f326e_220b_4d6a_8508_4b93e4799324,1005853,УФ,4,Свечение,Насыщенное
1095,709f326e_220b_4d6a_8508_4b93e4799324,1005853,УФ,5,Свечение,Отсутствует
1096,709f326e_220b_4d6a_8508_4b93e4799324,1005853,УФ,6,Свечение,Карбонатное
1097,8e87b619_535f_424b_8b10_a420d9c56908,1005537,УФ,0,Свечение,Отсутствует
1098,8e87b619_535f_424b_8b10_a420d9c56908,1005537,УФ,1,Свечение,Насыщенное
1099,8e87b619_535f_424b_8b10_a420d9c56908,1005537,УФ,2,Свечение,Отсутствует
1100,8e87b619_535f_424b_8b10_a420d9c56908,1005537,УФ,3,Свечение,Насыщенное
1101,f49f255f_caa2_4e8f_8e18_d79094933c9e,1001071,УФ,0,Свечение,Отсутствует
1102,df61c113_1b3e_4fb8_bdf4_5fe26f4be5dc,1006717,УФ,0,Свечение,Отсутствует
1103,1031853b_f0d0_40de_8c74_71ffa2c0a259,1005935,УФ,0,Свечение,Отсутствует
1104,a23c84a1_6cbb_467c_a0cf_65da20638a20,1005939,УФ,0,Свечение,Отсутствует
1105,a23c84a1_6cbb_467c_a0cf_65da20638a20,1005939,УФ,1,Свечение,Насыщенное
1106,ddce9e43_d296_4492_b1c9_13010fd9d1aa,1005407,УФ,0,Свечение,Отсутствует
1107,ddce9e43_d296_4492_b1c9_13010fd9d1aa,1005407,УФ,1,Свечение,Карбонатное
1108,ddce9e43_d296_4492_b1c9_13010fd9d1aa,1005407,УФ,2,Свечение,Отсутствует
1109,ddce9e43_d296_4492_b1c9_13010fd9d1aa,1005407,УФ,3,Свечение,Карбонатное
1110,ddce9e43_d296_4492_b1c9_13010fd9d1aa,1005407,УФ,4,Свечение,Отсутствует
1111,ddce9e43_d296_4492_b1c9_13010fd9d1aa,1005407,УФ,5,Свечение,Карбонатное
1112,ddce9e43_d296_4492_b1c9_13010fd9d1aa,1005407,УФ,6,Свечение,Отсутствует
1113,ddce9e43_d296_4492_b1c9_13010fd9d1aa,1005407,УФ,7,Свечение,Карбонатное
1114,ddce9e43_d296_4492_b1c9_13010fd9d1aa,1005407,УФ,8,Свечение,Отсутствует
1115,7a20f900_992a_4e50_96a6_b9eecb870dca,1001079,УФ,0,Свечение,Отсутствует
1116,a95264ca_8eb5_48d0_bdc2_74910f7321c7,1016429,УФ,0,Свечение,Отсутствует
1117,a95264ca_8eb5_48d0_bdc2_74910f7321c7,1016429,УФ,1,Свечение,Насыщенное
1118,a95264ca_8eb5_48d0_bdc2_74910f7321c7,1016429,УФ,2,Свечение,Отсутствует
1119,a95264ca_8eb5_48d0_bdc2_74910f7321c7,1016429,УФ,3,Свечение,Карбонатное
1120,a95264ca_8eb5_48d0_bdc2_74910f7321c7,1016429,УФ,4,Свечение,Насыщенное
1121,a95264ca_8eb5_48d0_bdc2_74910f7321c7,1016429,УФ,5,Свечение,Отсутствует
1122,a95264ca_8eb5_48d0_bdc2_74910f7321c7,1016429,УФ,6,Свечение,Насыщенное
1123,15e1c15f_4fd6_4c90_baf1_977d2e0e20c7,1005421,УФ,0,Свечение,Отсутствует
1124,cb701288_2806_4208_8292_c7a22e88af5a,1014407,УФ,0,Свечение,Насыщенное
1125,cb701288_2806_4208_8292_c7a22e88af5a,1014407,УФ,1,Свечение,Насыщенное
1126,cb701288_2806_4208_8292_c7a22e88af5a,1014407,УФ,2,Свечение,Отсутствует
1127,cb701288_2806_4208_8292_c7a22e88af5a,1014407,УФ,3,Свечение,Насыщенное
1128,cb701288_2806_4208_8292_c7a22e88af5a,1014407,УФ,4,Свечение,Отсутствует
1129,cb701288_2806_4208_8292_c7a22e88af5a,1014407,УФ,5,Свечение,Насыщенное
1130,cb701288_2806_4208_8292_c7a22e88af5a,1014407,УФ,6,Свечение,Насыщенное
1131,cb701288_2806_4208_8292_c7a22e88af5a,1014407,УФ,7,Свечение,Насыщенное
1132,cb701288_2806_4208_8292_c7a22e88af5a,1014407,УФ,8,Свечение,Отсутствует
1133,cb701288_2806_4208_8292_c7a22e88af5a,1014407,УФ,9,Свечение,Насыщенное
1134,cb701288_2806_4208_8292_c7a22e88af5a,1014407,УФ,10,Свечение,Отсутствует
1135,cb701288_2806_4208_8292_c7a22e88af5a,1014407,УФ,11,Свечение,Насыщенное
1136,da3f497f_d1a9_4b46_a23b_f61698852526,1005477,УФ,0,Свечение,Отсутствует
1137,cd5e85eb_9b9e_425b_a290_053b37e242aa,1003061,УФ,0,Свечение,Насыщенное
1138,cd5e85eb_9b9e_425b_a290_053b37e242aa,1003061,УФ,1,Свечение,Насыщенное
1139,cd5e85eb_9b9e_425b_a290_053b37e242aa,1003061,УФ,2,Свечение,Насыщенное
1140,cd5e85eb_9b9e_425b_a290_053b37e242aa,1003061,УФ,3,Свечение,Насыщенное
1141,cd5e85eb_9b9e_425b_a290_053b37e242aa,1003061,УФ,4,Свечение,Насыщенное
1142,4583c357_1b2d_4806_8d96_a90d824d34d1,1003339,УФ,0,Свечение,Насыщенное
1143,fe68cb0f_bd04_4397_959b_c1f5c70ab8f1,1016105,УФ,0,Свечение,Отсутствует
1144,3ae2aed2_2255_4789_bec9_5b346b3fe808,1003375,УФ,0,Свечение,Насыщенное
1145,735dabff_c623_4ed8_9178_5b2dd4946510,1011681,УФ,0,Свечение,Отсутствует
1146,9ce606be_ec11_41b1_bcb1_b5b7287d6a0c,1012369,УФ,0,Свечение,Насыщенное
1147,9ce606be_ec11_41b1_bcb1_b5b7287d6a0c,1012369,УФ,1,Свечение,Насыщенное
1148,a12f3c28_8930_4513_a460_f31a2e908fe1,1001521,УФ,0,Свечение,Отсутствует
1149,ec1675ac_694a_41cc_bd2c_0eae022140b4,1006729,УФ,0,Свечение,Отсутствует
1150,15794b2a_458e_40e2_8861_b27821e3d9d4,1006727,УФ,0,Свечение,Отсутствует
1151,3da1b019_ca00_44dc_a8ff_85ed421a8f99,1003127,УФ,0,Свечение,Насыщенное
1152,8b50f7d2_489b_4f10_b800_69f0c363b36e,1012397,УФ,0,Свечение,Насыщенное
1153,8b50f7d2_489b_4f10_b800_69f0c363b36e,1012397,УФ,1,Свечение,Отсутствует
1154,8b50f7d2_489b_4f10_b800_69f0c363b36e,1012397,УФ,2,Свечение,Насыщенное
1155,8b50f7d2_489b_4f10_b800_69f0c363b36e,1012397,УФ,3,Свечение,Насыщенное
1156,45ca34a5_6b71_4afe_a9eb_5e0996977f34,1008509,УФ,0,Свечение,Отсутствует
1157,45ca34a5_6b71_4afe_a9eb_5e0996977f34,1008509,УФ,1,Свечение,Насыщенное
1158,45ca34a5_6b71_4afe_a9eb_5e0996977f34,1008509,УФ,2,Свечение,Отсутствует
1159,45ca34a5_6b71_4afe_a9eb_5e0996977f34,1008509,УФ,3,Свечение,Насыщенное
1160,01019136_0e3f_4375_a4e0_08e76f1db769,1010229,УФ,0,Свечение,Отсутствует
1161,7b9aa84e_9797_4301_9abb_82d9089f127c,1005893,УФ,0,Свечение,Отсутствует
1162,7b9aa84e_9797_4301_9abb_82d9089f127c,1005893,УФ,1,Свечение,Насыщенное
1163,190ff2e1_2bf6_40ba_a228_122ec7bcdb3d,1008493,УФ,0,Свечение,Насыщенное
1164,190ff2e1_2bf6_40ba_a228_122ec7bcdb3d,1008493,УФ,1,Свечение,Отсутствует
1165,190ff2e1_2bf6_40ba_a228_122ec7bcdb3d,1008493,УФ,2,Свечение,Насыщенное
1166,190ff2e1_2bf6_40ba_a228_122ec7bcdb3d,1008493,УФ,3,Свечение,Насыщенное
1167,190ff2e1_2bf6_40ba_a228_122ec7bcdb3d,1008493,УФ,4,Свечение,Отсутствует
1168,407ba6f4_efff_4877_940c_5ea92c178685,1009501,УФ,0,Свечение,Отсутствует
1169,3d11c7cf_fe06_4692_ae46_48b82b199afd,1005591,УФ,0,Свечение,Насыщенное
1170,3d11c7cf_fe06_4692_ae46_48b82b199afd,1005591,УФ,1,Свечение,Отсутствует
1171,3d11c7cf_fe06_4692_ae46_48b82b199afd,1005591,УФ,2,Свечение,Насыщенное
1172,3d11c7cf_fe06_4692_ae46_48b82b199afd,1005591,УФ,3,Свечение,Отсутствует
1173,3d11c7cf_fe06_4692_ae46_48b82b199afd,1005591,УФ,4,Свечение,Насыщенное
1174,3d11c7cf_fe06_4692_ae46_48b82b199afd,1005591,УФ,5,Свечение,Отсутствует
1175,3d11c7cf_fe06_4692_ae46_48b82b199afd,1005591,УФ,6,Свечение,Насыщенное
1176,6166ceb2_663f_40af_8574_90a11aed73bf,1006173,УФ,0,Свечение,Насыщенное
1177,696835f1_f265_4bd3_afb4_74f15946a4df,1010065,УФ,0,Свечение,Насыщенное
1178,791000b2_b518_403d_8acc_c787f0521f6c,1005393,УФ,0,Свечение,Отсутствует
1179,791000b2_b518_403d_8acc_c787f0521f6c,1005393,УФ,1,Свечение,Насыщенное
1180,d67d5420_705c_4d5c_87f5_82f979994c28,1006169,УФ,0,Свечение,Насыщенное
1181,ab0ad23a_1c6e_4af0_a48b_53a831a3e147,1006987,УФ,0,Свечение,Отсутствует
1182,af1241a5_e2f6_401b_a8be_782910bc97e9,1005423,УФ,0,Свечение,Насыщенное
1183,af1241a5_e2f6_401b_a8be_782910bc97e9,1005423,УФ,1,Свечение,Отсутствует
1184,af1241a5_e2f6_401b_a8be_782910bc97e9,1005423,УФ,2,Свечение,Карбонатное
1185,af1241a5_e2f6_401b_a8be_782910bc97e9,1005423,УФ,3,Свечение,Насыщенное
1186,af1241a5_e2f6_401b_a8be_782910bc97e9,1005423,УФ,4,Свечение,Отсутствует
1187,af1241a5_e2f6_401b_a8be_782910bc97e9,1005423,УФ,5,Свечение,Насыщенное
1188,af1241a5_e2f6_401b_a8be_782910bc97e9,1005423,УФ,6,Свечение,Отсутствует
1189,af1241a5_e2f6_401b_a8be_782910bc97e9,1005423,УФ,7,Свечение,Насыщенное
1190,af1241a5_e2f6_401b_a8be_782910bc97e9,1005423,УФ,8,Свечение,Отсутствует
1191,af1241a5_e2f6_401b_a8be_782910bc97e9,1005423,УФ,9,Свечение,Насыщенное
1192,af1241a5_e2f6_401b_a8be_782910bc97e9,1005423,УФ,10,Свечение,Отсутствует
1193,ea71f9cb_754b_4b25_9d85_b32e20fe8072,1000273,УФ,0,Свечение,Насыщенное
1194,ea71f9cb_754b_4b25_9d85_b32e20fe8072,1000273,УФ,1,Свечение,Насыщенное
1195,ba3aee74_04a5_4839_a646_bb0d2cfe842f,1003423,УФ,0,Свечение,Насыщенное
1196,4b7df136_4a31_402c_bda5_f62134497c15,1006881,УФ,0,Свечение,Карбонатное
1197,4b7df136_4a31_402c_bda5_f62134497c15,1006881,УФ,1,Свечение,Отсутствует
1198,f7cc369d_45f0_4573_89a5_946fd85edff9,1010223,УФ,0,Свечение,Отсутствует
1199,18f63106_bde8_4049_af1f_5cc1366927c3,1001499,УФ,0,Свечение,Отсутствует
1200,8b26e899_5fab_4cf6_883c_11931d332d80,1011759,УФ,0,Свечение,Отсутствует
1201,b0322347_2220_469e_9ea4_c7f5d2b1b465,1017287,УФ,0,Свечение,Отсутствует
1202,14d6586e_1bda_4f89_b467_7fe555ebeed7,1003113,УФ,0,Свечение,Насыщенное
1203,14d6586e_1bda_4f89_b467_7fe555ebeed7,1003113,УФ,1,Свечение,Насыщенное
1204,0e9ff46a_c8ae_40d8_8100_fbfeb6b19f01,1008365,УФ,0,Свечение,Отсутствует
1205,0e9ff46a_c8ae_40d8_8100_fbfeb6b19f01,1008365,УФ,1,Свечение,Насыщенное
1206,5cb073f1_01b3_43b2_8716_58499446dd96,1010185,УФ,0,Свечение,Отсутствует
1207,ebf6dba7_10fc_436b_adf4_66ca1c6ee79e,1013473,УФ,0,Свечение,Отсутствует
1208,ebf6dba7_10fc_436b_adf4_66ca1c6ee79e,1013473,УФ,1,Свечение,Карбонатное
1209,ebf6dba7_10fc_436b_adf4_66ca1c6ee79e,1013473,УФ,2,Свечение,Отсутствует
1210,d88d9af8_c643_4ed5_9420_b4f322e51246,1005553,УФ,0,Свечение,Насыщенное
1211,d88d9af8_c643_4ed5_9420_b4f322e51246,1005553,УФ,1,Свечение,Насыщенное
1212,d88d9af8_c643_4ed5_9420_b4f322e51246,1005553,УФ,2,Свечение,Насыщенное
1213,d88d9af8_c643_4ed5_9420_b4f322e51246,1005553,УФ,3,Свечение,Насыщенное
1214,ba7c273d_e39d_41f5_9c59_3bb9778b1a2f,1009685,УФ,0,Свечение,Отсутствует
1215,f90dcd81_f1c6_4396_89e1_e2194e08fa31,1017137,УФ,0,Свечение,Отсутствует
1216,ad7ceaec_4e56_4285_8d82_f076e467fa96,1014389,УФ,0,Свечение,Насыщенное
1217,9ad8ad15_ecdb_4a05_9740_5dd41745523d,1009827,УФ,0,Свечение,Насыщенное
1218,93f76daa_2e82_4b64_8c6f_8621ee2b7aed,1006141,УФ,0,Свечение,Отсутствует
1219,93f76daa_2e82_4b64_8c6f_8621ee2b7aed,1006141,УФ,1,Свечение,Насыщенное
1220,93f76daa_2e82_4b64_8c6f_8621ee2b7aed,1006141,УФ,2,Свечение,Отсутствует
1221,93f76daa_2e82_4b64_8c6f_8621ee2b7aed,1006141,УФ,3,Свечение,Насыщенное
1222,d1692425_d378_4602_a39a_cdae5fda6cca,1003335,УФ,0,Свечение,Насыщенное
1223,d1692425_d378_4602_a39a_cdae5fda6cca,1003335,УФ,1,Свечение,Насыщенное
1224,ea1db9f2_2567_4fd7_9e90_c2d31879a972,1008545,УФ,0,Свечение,Насыщенное
1225,de17f6b4_6f7e_4d2f_bb2f_d590f0f5f816,1006567,УФ,0,Свечение,Насыщенное
1226,de17f6b4_6f7e_4d2f_bb2f_d590f0f5f816,1006567,УФ,1,Свечение,Насыщенное
1227,de17f6b4_6f7e_4d2f_bb2f_d590f0f5f816,1006567,УФ,2,Свечение,Отсутствует
1228,de17f6b4_6f7e_4d2f_bb2f_d590f0f5f816,1006567,УФ,3,Свечение,Насыщенное
1229,06c2c863_a966_4d5c_88d9_c37dcad94f37,1010077,УФ,0,Свечение,Насыщенное
1230,06c2c863_a966_4d5c_88d9_c37dcad94f37,1010077,УФ,1,Свечение,Насыщенное
1231,f0db55d2_e17f_41f4_9e3e_5ce253ebb412,1016413,УФ,0,Свечение,Отсутствует
1232,fe8eea65_363e_46ca_98b6_040c1a441f44,1012415,УФ,0,Свечение,Насыщенное
1233,fe8eea65_363e_46ca_98b6_040c1a441f44,1012415,УФ,1,Свечение,Насыщенное
1234,fe8eea65_363e_46ca_98b6_040c1a441f44,1012415,УФ,2,Свечение,Насыщенное
1235,fe8eea65_363e_46ca_98b6_040c1a441f44,1012415,УФ,3,Свечение,Насыщенное
1236,fe8eea65_363e_46ca_98b6_040c1a441f44,1012415,УФ,4,Свечение,Насыщенное
1237,fe8eea65_363e_46ca_98b6_040c1a441f44,1012415,УФ,5,Свечение,Насыщенное
1238,fe8eea65_363e_46ca_98b6_040c1a441f44,1012415,УФ,6,Свечение,Насыщенное
1239,960645c0_6201_475e_b438_b224a0f80650,1006635,УФ,0,Свечение,Насыщенное
1240,960645c0_6201_475e_b438_b224a0f80650,1006635,УФ,1,Свечение,Насыщенное
1241,16ddcf1b_1659_47bd_baf6_5f347fb9d6af,1006179,УФ,0,Свечение,Насыщенное
1242,77fd0645_be06_4289_ab22_12ee55773c51,1010135,УФ,0,Свечение,Отсутствует
1243,77fd0645_be06_4289_ab22_12ee55773c51,1010135,УФ,1,Свечение,Насыщенное
1244,af0985e2_777f_4870_99e3_a8020b170bdd,1006725,УФ,0,Свечение,Отсутствует
1245,247bd54a_085f_4581_a2dc_d1a55eddfeef,1000187,УФ,0,Свечение,Отсутствует
1246,dc6c2868_f135_4560_87ae_f3d3373558c9,1005635,УФ,0,Свечение,Отсутствует
1247,4ffc36d3_14d6_4cf8_8cf4_c0414f554784,1006707,УФ,0,Свечение,Отсутствует
1248,7b4a76ac_bda9_4c61_8fde_fdf3cc878b9f,1005945,УФ,0,Свечение,Отсутствует
1249,2fbbe472_44d1_49cd_a628_c2bad4b4a62e,1001505,УФ,0,Свечение,Отсутствует
1250,ec3eee0e_08fc_4af2_acfe_b9178ec5f8d2,1005615,УФ,0,Свечение,Отсутствует
1251,fabc0303_8064_4fbf_af8f_9d002d981054,1005929,УФ,0,Свечение,Отсутствует
1252,fabc0303_8064_4fbf_af8f_9d002d981054,1005929,УФ,1,Свечение,Насыщенное
1253,db5df634_9f53_46c5_86b7_3710bd31a410,1012445,УФ,0,Свечение,Насыщенное
1254,db5df634_9f53_46c5_86b7_3710bd31a410,1012445,УФ,1,Свечение,Отсутствует
1255,db5df634_9f53_46c5_86b7_3710bd31a410,1012445,УФ,2,Свечение,Насыщенное
1256,88136f3a_3163_4d9e_aa08_04c7fa16a866,1005621,УФ,0,Свечение,Отсутствует
1257,49df90cd_750b_4eac_9e5b_914a36f49c1e,1009701,УФ,0,Свечение,Карбонатное
1258,49df90cd_750b_4eac_9e5b_914a36f49c1e,1009701,УФ,1,Свечение,Отсутствует
1259,49df90cd_750b_4eac_9e5b_914a36f49c1e,1009701,УФ,2,Свечение,Карбонатное
1260,49df90cd_750b_4eac_9e5b_914a36f49c1e,1009701,УФ,3,Свечение,Отсутствует
1261,15865aed_d92c_4f3d_9207_1e52bdde17a0,1001527,УФ,0,Свечение,Отсутствует
1262,897e9a16_6ea9_49a0_ac64_599d58c9f2d1,1001197,УФ,0,Свечение,Насыщенное
1263,897e9a16_6ea9_49a0_ac64_599d58c9f2d1,1001197,УФ,1,Свечение,Насыщенное
1264,897e9a16_6ea9_49a0_ac64_599d58c9f2d1,1001197,УФ,2,Свечение,Насыщенное
1265,897e9a16_6ea9_49a0_ac64_599d58c9f2d1,1001197,УФ,3,Свечение,Насыщенное
1266,897e9a16_6ea9_49a0_ac64_599d58c9f2d1,1001197,УФ,4,Свечение,Насыщенное
1267,3c1a213c_1f2c_4b4b_95a2_b524f0232cc7,1001131,УФ,0,Свечение,Насыщенное
1268,2d7a43b9_27a3_4798_bd1d_6d914fe2674e,1007827,УФ,0,Свечение,Отсутствует
1269,95ecb0da_8bf3_4a3c_bb24_edbf35b6baee,1010363,УФ,0,Свечение,Отсутствует
1270,95ecb0da_8bf3_4a3c_bb24_edbf35b6baee,1010363,УФ,1,Свечение,Карбонатное
1271,95ecb0da_8bf3_4a3c_bb24_edbf35b6baee,1010363,УФ,2,Свечение,Отсутствует
1272,b4600690_f6a2_48cc_b87a_c29af14917d1,1001547,УФ,0,Свечение,Насыщенное
1273,b4600690_f6a2_48cc_b87a_c29af14917d1,1001547,УФ,1,Свечение,Насыщенное
1274,b4600690_f6a2_48cc_b87a_c29af14917d1,1001547,УФ,2,Свечение,Насыщенное
1275,cf90657b_daec_44b2_a6a8_ffde3aaf52d6,1005593,УФ,0,Свечение,Насыщенное
1276,cf90657b_daec_44b2_a6a8_ffde3aaf52d6,1005593,УФ,1,Свечение,Насыщенное
1277,cf90657b_daec_44b2_a6a8_ffde3aaf52d6,1005593,УФ,2,Свечение,Насыщенное
1278,cf90657b_daec_44b2_a6a8_ffde3aaf52d6,1005593,УФ,3,Свечение,Отсутствует
1279,cf90657b_daec_44b2_a6a8_ffde3aaf52d6,1005593,УФ,4,Свечение,Насыщенное
1280,9f5b365c_c201_432d_b89d_e02a0eb5429d,1005405,УФ,0,Свечение,Отсутствует
1281,9f5b365c_c201_432d_b89d_e02a0eb5429d,1005405,УФ,1,Свечение,Насыщенное
1282,9f5b365c_c201_432d_b89d_e02a0eb5429d,1005405,УФ,2,Свечение,Отсутствует
1283,0018f565_0aca_4f4f_8e8e_f643dc2fd432,1003949,УФ,0,Свечение,Отсутствует
1284,5c6ae9f7_9468_4b62_a9cc_34dcdb21e9bd,1010079,УФ,0,Свечение,Насыщенное
1285,7827b966_2bf5_4b22_b4da_ca7a73da2c2c,1016367,УФ,0,Свечение,Отсутствует
1286,e5e49539_9700_498b_aff7_89a292ba8f74,1003325,УФ,0,Свечение,Насыщенное
1287,e5e49539_9700_498b_aff7_89a292ba8f74,1003325,УФ,1,Свечение,Отсутствует
1288,804cd108_fa78_4116_8257_52154117f157,1003071,УФ,0,Свечение,Насыщенное
1289,bb6b2d38_3de2_4ab2_815f_57cc9ff59db0,1002265,УФ,0,Свечение,Насыщенное
1290,bb6b2d38_3de2_4ab2_815f_57cc9ff59db0,1002265,УФ,1,Свечение,Насыщенное
1291,c6eb8eca_00f6_4a52_b5d6_7e880a3af6c3,1008539,УФ,0,Свечение,Отсутствует
1292,c6eb8eca_00f6_4a52_b5d6_7e880a3af6c3,1008539,УФ,1,Свечение,Насыщенное
1293,c6eb8eca_00f6_4a52_b5d6_7e880a3af6c3,1008539,УФ,2,Свечение,Отсутствует
1294,c6eb8eca_00f6_4a52_b5d6_7e880a3af6c3,1008539,УФ,3,Свечение,Насыщенное
1295,c6eb8eca_00f6_4a52_b5d6_7e880a3af6c3,1008539,УФ,4,Свечение,Отсутствует
1296,c6eb8eca_00f6_4a52_b5d6_7e880a3af6c3,1008539,УФ,5,Свечение,Насыщенное
1297,c6eb8eca_00f6_4a52_b5d6_7e880a3af6c3,1008539,УФ,6,Свечение,Отсутствует
1298,c6eb8eca_00f6_4a52_b5d6_7e880a3af6c3,1008539,УФ,7,Свечение,Насыщенное
1299,c6eb8eca_00f6_4a52_b5d6_7e880a3af6c3,1008539,УФ,8,Свечение,Отсутствует
1300,c6eb8eca_00f6_4a52_b5d6_7e880a3af6c3,1008539,УФ,9,Свечение,Насыщенное
1301,89e23532_9e81_457c_9ea5_152953506ff7,1005379,УФ,0,Свечение,Отсутствует
1302,9ffdfbbc_4f8c_464d_8522_45fe8227bef6,1009709,УФ,0,Свечение,Карбонатное
1303,9ffdfbbc_4f8c_464d_8522_45fe8227bef6,1009709,УФ,1,Свечение,Карбонатное
1304,9ffdfbbc_4f8c_464d_8522_45fe8227bef6,1009709,УФ,2,Свечение,Отсутствует
1305,7eaaeef1_2e3c_46a3_9037_53aaa4413b50,1001083,УФ,0,Свечение,Отсутствует
1306,33f1e14e_9837_415b_8b94_57d492e7956c,1008285,УФ,0,Свечение,Насыщенное
1307,33f1e14e_9837_415b_8b94_57d492e7956c,1008285,УФ,1,Свечение,Отсутствует
1308,33f1e14e_9837_415b_8b94_57d492e7956c,1008285,УФ,2,Свечение,Насыщенное
1309,33f1e14e_9837_415b_8b94_57d492e7956c,1008285,УФ,3,Свечение,Насыщенное
1310,33f1e14e_9837_415b_8b94_57d492e7956c,1008285,УФ,4,Свечение,Карбонатное
1311,33f1e14e_9837_415b_8b94_57d492e7956c,1008285,УФ,5,Свечение,Насыщенное
1312,33f1e14e_9837_415b_8b94_57d492e7956c,1008285,УФ,6,Свечение,Насыщенное
1313,33f1e14e_9837_415b_8b94_57d492e7956c,1008285,УФ,7,Свечение,Насыщенное
1314,33f1e14e_9837_415b_8b94_57d492e7956c,1008285,УФ,8,Свечение,Отсутствует
1315,33f1e14e_9837_415b_8b94_57d492e7956c,1008285,УФ,9,Свечение,Насыщенное
1316,6dc70981_a115_4b4f_bb4b_d85d867c95d1,1003117,УФ,0,Свечение,Насыщенное
1317,72cd2124_f81b_43ed_b503_28e393fc2453,1010069,УФ,0,Свечение,Насыщенное
1318,72cd2124_f81b_43ed_b503_28e393fc2453,1010069,УФ,1,Свечение,Насыщенное
1319,72cd2124_f81b_43ed_b503_28e393fc2453,1010069,УФ,2,Свечение,Насыщенное
1320,72cd2124_f81b_43ed_b503_28e393fc2453,1010069,УФ,3,Свечение,Насыщенное
1321,f2c8f723_2566_4d38_be74_ea97fbfa8c6e,1005409,УФ,0,Свечение,Отсутствует
1322,154ff046_e15b_4ffb_ac5a_7c6800bf1119,1012419,УФ,0,Свечение,Насыщенное
1323,84591ff5_c333_40d2_b809_47bad75d09b1,1005445,УФ,0,Свечение,Отсутствует
1324,e48d348f_132d_47ef_967b_b8ef696f1523,1016357,УФ,0,Свечение,Отсутствует
1325,e3a2e08e_9982_4377_a549_1158a6b95a28,1007709,УФ,0,Свечение,Насыщенное
1326,e3a2e08e_9982_4377_a549_1158a6b95a28,1007709,УФ,1,Свечение,Отсутствует
1327,e3a2e08e_9982_4377_a549_1158a6b95a28,1007709,УФ,2,Свечение,Насыщенное
1328,e3a2e08e_9982_4377_a549_1158a6b95a28,1007709,УФ,3,Свечение,Отсутствует
1329,e3a2e08e_9982_4377_a549_1158a6b95a28,1007709,УФ,4,Свечение,Насыщенное
1330,e3a2e08e_9982_4377_a549_1158a6b95a28,1007709,УФ,5,Свечение,Насыщенное
1331,10ccbb39_05ce_48c2_b7e9_cc8bb0f0fed3,1002489,УФ,0,Свечение,Насыщенное
1332,b68cb529_8f5b_40ba_a44d_d15da83f2907,1016363,УФ,0,Свечение,Отсутствует
1333,47826280_1480_4226_aad1_f965b2a2a782,1005931,УФ,0,Свечение,Насыщенное
1334,47826280_1480_4226_aad1_f965b2a2a782,1005931,УФ,1,Свечение,Отсутствует
1335,b3a4f63e_3496_4b7f_a5af_4327b22a2a42,1017265,УФ,0,Свечение,Отсутствует
1336,b3a4f63e_3496_4b7f_a5af_4327b22a2a42,1017265,УФ,1,Свечение,Насыщенное
1337,b3a4f63e_3496_4b7f_a5af_4327b22a2a42,1017265,УФ,2,Свечение,Насыщенное
1338,b3a4f63e_3496_4b7f_a5af_4327b22a2a42,1017265,УФ,3,Свечение,Насыщенное
1339,f8b769d9_01b4_4838_81cb_da67f5b93d4e,1005821,УФ,0,Свечение,Насыщенное
1340,f8b769d9_01b4_4838_81cb_da67f5b93d4e,1005821,УФ,1,Свечение,Карбонатное
1341,f8b769d9_01b4_4838_81cb_da67f5b93d4e,1005821,УФ,2,Свечение,Отсутствует
1342,f8b769d9_01b4_4838_81cb_da67f5b93d4e,1005821,УФ,3,Свечение,Насыщенное
1343,f8b769d9_01b4_4838_81cb_da67f5b93d4e,1005821,УФ,4,Свечение,Отсутствует
1344,f8b769d9_01b4_4838_81cb_da67f5b93d4e,1005821,УФ,5,Свечение,Насыщенное
1345,f8b769d9_01b4_4838_81cb_da67f5b93d4e,1005821,УФ,6,Свечение,Отсутствует
1346,f8b769d9_01b4_4838_81cb_da67f5b93d4e,1005821,УФ,7,Свечение,Насыщенное
1347,3c9619f1_4b52_4159_a610_70bf60db0fe3,1006041,УФ,0,Свечение,Отсутствует
1348,3c9619f1_4b52_4159_a610_70bf60db0fe3,1006041,УФ,1,Свечение,Насыщенное
1349,3c9619f1_4b52_4159_a610_70bf60db0fe3,1006041,УФ,2,Свечение,Насыщенное
1350,3c9619f1_4b52_4159_a610_70bf60db0fe3,1006041,УФ,3,Свечение,Отсутствует
1351,3c9619f1_4b52_4159_a610_70bf60db0fe3,1006041,УФ,4,Свечение,Насыщенное
1352,3c9619f1_4b52_4159_a610_70bf60db0fe3,1006041,УФ,5,Свечение,Карбонатное
1353,3c9619f1_4b52_4159_a610_70bf60db0fe3,1006041,УФ,6,Свечение,Насыщенное
1354,3c9619f1_4b52_4159_a610_70bf60db0fe3,1006041,УФ,7,Свечение,Отсутствует
1355,01986a93_6b65_4e0e_84e6_ae4a98a2fb9f,1003367,УФ,0,Свечение,Насыщенное
1356,d83fab64_3b0d_4087_bbbd_bfed438c296f,1013845,УФ,0,Свечение,Отсутствует
1357,47d88467_fd87_4a76_8e73_de67e3c79d32,1012311,УФ,0,Свечение,Отсутствует
1358,1b4c2f7a_0953_4e8c_93c9_c65fb57a6f10,1005609,УФ,0,Свечение,Отсутствует
1359,dc005807_df4e_4c83_8602_7806c17ec654,1005403,УФ,0,Свечение,Отсутствует
